username,comment,link_video,publish_date,like_count,view_count
@ramadhana433,Emang perpaduan yg pas sih dion ama sheila udah kek botol ketemu tutupnya,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@nurmuhrawal,Menarik sih gestur sheila pas scene jo disiram yg setiap liat trailernya tuh karisma sheila pas benerin rambut tuh sekarismatik dan seberkelas itu,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@annissakamilam,Keren banget  Jarang aku mau nonton bts movie🫶 tapi karena ga bisa move on jadi aku tonton ulang ulang ini,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@lynashaputri,"Harus jujur ku katakan film sore ini salah satu film romance yg favorite bgt, yg rasanya bisa nyentuh bgt ke hati sampe lama banget. Sampe nyari bts, podcast promo filmnya, pdhl udh nnton dari 2 hari tayang, after taste nya gila sihhh",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@nhoerhul8953,"Dari meranin Celine-Dion di JCSDFF, yg kocak.. Lalu sekrng meranin Sore-Jonathan di film ni 🫠yg bikin penonton mewek dan merinding after movie",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@AnakJaksel-im4ns,"Saat di interview bang Dion terlihat Chinesse banget ya, padahal saat acting terlihat indonesia banget",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@masiikahsalsa,udah nonton ketiga kalinya dan masih ada lingering emotions dlm diri aku yg kayak…susah jelasinnya tapi aku sayang bgt sm film ini….kalo ditanya mau nonton lagi? aku bakal jawab MAU (pake capslock) (penting) 🥹🥹🥹 boleh request behindnya lagiii gak yaaah?? yang banyak gitu hehehe,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@febemikeksu7112,"Mmg sdh kenal baik, chemistry ya sekeren itu. Ga sabar pengen nonton",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@Ibiw283,"Makasih untuk semua orang yang terlibat dalam Film ini. Semua orang disini punya dedikasi, semangat, dan karya yang luar biasa. Jujur sampe skrg setelah nonton Film nya masih ngangengong alias speechless. Ini sebuah mahakarya yang indah. Sekali lagi makasih banyak buat semuanya… makasih….. makasih..",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@racheljulia1213,Sukaaak banget gabisa move on sampe nonton terus bts-nya!!! Bikin 100 eps pun dijabanin nonton semuaa haahahah🥹🥹🥹,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@arfianardhitama,"filmnya luar biasa bagus, salute!! diawal aku ngerasa kek ada yg kurang gitu karena udah dari lama nonton seriesnya (circa 2017) ternyata setelah rewatch seriesnya (lagi), makin bagusnya tu ternyata jauh bgt mulai dari development karakternya, alur ceritanya, kedalaman dan penyampaian pesannya semuanya ngena jadi overall cerita jadi berkesan",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@debuchi,"gue cinta bgt web seriesnya sampai masih suka rewacth, di versi film ada bagian dimana sheila di buat mirip sama tika bravani itu gua nangis bgt rasanya gmn yaa bingung",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@aishaash_,"Dion udah mateng banget disini,Cakeeep.. Sheila Cantiik manis Soft spoken",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@arivantart7944,"Hands down, to every crew involved in this movie making",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@brigittapricilia,"abis nonton sore nontonin bts ini biar ttp kerasa terus hangatnya mereka, rasa yg bener bener nyampe ke kita. Good job mas Yandi and team! web seriesnya udh juara, filmnya lebih GONG lg. Bener bener mixed feelings udh h+2 nonton HAHAHA",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@faisalakbarsalam,"Dion: ""Project2 nya pun juga kebanyakan bareng ama Yandy juga""

*a wild Yandy appeared!*",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@pradinaparamita,Adakah disini alumni penonton “Mengakhiri cinta dalam 3 episode?”,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@pryciliagrace852,Lucu banget Kak Yandy “eh adegannya ini mau haru-haru”,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@didiksulisbdg,Di akhir film saya nangis kejer padahal hampir gak pernah saya nangis karena nonton film. Kedua anak saya yg remaja sampai heran lihat ayahnya kayak gitu. Parah sih ini filmnya.,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@rizkaneo,"ini film indo yang keren banget menurutku. yandy laurens, thanks karya nya  ditambah soundtrack barasuara yg gila. I'm crying",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@drejohanson178,versi lawak gk sih ini? tapi ujung2nya malah terharu,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@almasyifage,Aaakk jadi makin gak sabar nonton filmnya besok!!,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@cookiespurple5789,9:34 Dinginn ya Yoonnnn,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@kidslivechannel12,dion mature sekali.. klop bgt dgn sheila,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@daffaamadeuz7037,TOLONG DURASI VIDEONYA 4 TAHUN YA,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@nanchaara,10:51 kocak bgtttt,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@ezraemeline,hangatnyaaaa,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@winindaqusnulk4159,"Ga pernah seumur2 liat BTS film Indonesia, tp buat SORE beda 🥹",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@auliakembara,"apa yang membedakan series dan fim ini, apakah ada pemain baru, apakah ada cerita baru tentang film ini, kenapa lokasi pembuatannya dibuat beda dengan series sebelumnya",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@auuliars,bagus banget filmnyaaa,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@nursyafriatyyuniarty6699,"Pengen review dari mba Tika Brivani dong, pemain sebelumnya SORE",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@RayKristianto-u6b,05:41 hati2 agak spoiler plot nya nih di sini.. hehe.. tp gpp tetap semangat nonton nih sejam lagi masuk bioskop...,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@dianariofficial3567,"Habis nonton sore tadi, cerita wow bgt ending nya nggak ketebak sih kyk gitu",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@adamfinatra,terimakasih kehangatan nya,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@bellyrsmn,"Di film: lovey dovey huhu huhu~

BTS: 'pantat sini~ masa pala tuh pantat~~~~'",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@jforyoul,KERENNNN,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@dheall1264,Asli ganteng bgttt,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@afianifauziah4945,Aku suka sama karyanya yandy laurens,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@ynwr92,Best,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@sobadteripaus,menit 10:32 adalah Yandi Gadgetins,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@nadiazabilaaa,aaa gasabar pen liatt!!!,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@pryciliagrace852,Hangat sekali proses shooting-nya🫶,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@antoniusyessy840,"Sore versi web series, kutonton berulang kali .. Ada banyak alasan yang mendasarinya ; dari theme song, dialog2 yang cerdas, dsb .. Jujur, dalam versi The Movie ini, banyak alasan itu sebagian hilang. Versi web series dengan segala keterbatasannya, menurutku justru mampu memberikan ""panggung"" bagi seorang Yandy Laurens dengan banyak pendekatan yang out of the box. Sore versi The Movie ini, justru menurutku menjadikan Yandy terkesan mengikuti pasar, terutama dalam klimaks di akhir film yang menurutku terlalu dipaksakan (seolah2 Yandy udah buntu, Sore harus bangun berapa kali lagi untuk mengakhiri ""ratusan hidup"" dan tetap memilih Jo) dan soundtracknya (yang mengiringi klimaks) terkesan, maaf, pasaran, layaknya kedatangan superhero yang mau menang perang di akhir cerita. Dialog2nya pun jadi serius .. Nggak ada lagi ke""receh""an dialog2 (tapi fresh dan aktual) antara Jo dan Benny macam, ""Hey, anak rantau .. Kesambet apa loe ke Jakarta ?"" dsb .. Atau candaan ketika Jo nyobain kopi nya Benny. Asli, itu receh, gaul, tapi bikin ""ngabrut"" .. Dialog2 yang patah (istilahku), yang menyertakan pertanyaan yang tidak dijawab lawan bicara macam adegan Jo dengan mamanya, juga hilang .. Pertanyaan yang tidak dijawab dan dilanjutkan pertanyaan lainnya itu mengindikasikan keintiman pasangan bicara yang sudah ngerti satu sama lain ... Itu truly apa adanya, tapi cerdas dan aktual ... Kalau harus membandingkan dengan karya Yandy di film layar lebar sebelumnya, menurutku, JCSDFF jelas top of the top . Asli, itu banyak sekali dialog cerdas yang bikin ngabrut .. Just my 2 cents",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@damedaniel6374,Tolong merchnya yaaa,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@Edifier_17,pakein sepatu ga bisa,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@raisyaardiantaryputri4982,01:11 itu apa ?!?!!?,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@hanzr6287,Ini diulang dari film yg sempet dikeluarkan bareng tropicanaslim ya ?,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@pratiwiastuti5574,Udh filmnya bagus bang Yandeeeeeee,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@InQieGaming,Yandy ini sutradara ter-Goofy buset dah,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@tiaabudi6263,Mana lagi nih video2 BTS nyaahhh??? Udah aku hatam semua video BTSnya,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@IvanAditya-yt1oe,Perokok wajib nonton,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@SuperDinZe,Haah sheela gak tau kalo ngejemur baju mesti di peres dulu??  Pantes jodoh sm vidi.. vidi pun pernah bilang batu bata itu beli nya per kilo wkwkw,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@komangraki3952,Ada satu momen pas di screening film ini saya dejavu ada yng ngalamin juga?,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@GooglenyaMasBintang,"ini film bukan meres perasaan lagi, TAPI DI BANTING-BANTING.",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@snorlax318,"merk tas punggung jo apa, terima kasih",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@nurmuhrawal,"Emang sheila itu istri dari masa depan skali sepertinya, nggak kenal kegiatan sehari-hari org biasa itu dari mencuci memasak everyday",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@nazmirmdhn,itu yang di antartika beneran ga pak syuting di sana,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@durgimstingetium,Tika bravani nya koq enggk sekalian sama dion wiyoko nya,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@wildanankyputra7905,"Ini apakah spoiler 5:41? I can't unheard :""",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@winnyismianti,"Penasaran kenapa setiap mau balik lagi, Sore-nya jadi sakit keluar darah mau mati itu meaningnya apa sih??? 

Kan jonathannnya yang di masa depan bisa mati kena jantung. 

Kalau Sore kenapa??? Jadi agak bingung.",https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@SrupoetKopi,8 tahun lalu playlist SORE https://youtube.com/playlist?list=PLyySB9viylcKpOTlIMlZ8h7-yrfiP2HYK&si=NOVYuw4UXjs6SX_5,https://www.youtube.com/watch?v=YYoK8kIGRzc&pp=ygUJU29yZSBGaWxt,2025-07-09,2084,113982
@rumahniat,"Sebenernya vibes sore itu Tika Bravani, tp sepertinya ini pun akan bagus",https://www.youtube.com/watch?v=Rvq5o7ekiXw&pp=ygUJU29yZSBGaWxt,2025-04-21,204,40904
@Regina.Katendd,Yassss nonton karya Yandy Laurens lagi.. Terakhir nonton sakatupo skrg gk sabar pingin nonton sore,https://www.youtube.com/watch?v=Rvq5o7ekiXw&pp=ygUJU29yZSBGaWxt,2025-04-21,204,40904
@mayooniverse3156,"Ga ekspek sore diperanin sheila dara, karna dulu tika. Tapi, aku rasa karna yg peranin sheila dara film ini akan lebih meaning full terutama buat sheila dan vidi, mas yandy kenapa siiih??? Hobi bikin mewek penonton",https://www.youtube.com/watch?v=Rvq5o7ekiXw&pp=ygUJU29yZSBGaWxt,2025-04-21,204,40904
@arabellanusantara,Makasih ya Sheila Dara Aisha alias CEO Shefai Dream Production Udah Bikinin Film Terbaru,https://www.youtube.com/watch?v=Rvq5o7ekiXw&pp=ygUJU29yZSBGaWxt,2025-04-21,204,40904
@Milajuliani-t6h,Gasabar gila sering banget rewatch web series inih kecintaan bngt,https://www.youtube.com/watch?v=Rvq5o7ekiXw&pp=ygUJU29yZSBGaWxt,2025-04-21,204,40904
@arif2pranata,WOOOOO salah satu Series favoritku akhirnya dibikin film,https://www.youtube.com/watch?v=Rvq5o7ekiXw&pp=ygUJU29yZSBGaWxt,2025-04-21,204,40904
@MamanKadarisman-e7p,Akhirnya diangkat ke layar lebar,https://www.youtube.com/watch?v=Rvq5o7ekiXw&pp=ygUJU29yZSBGaWxt,2025-04-21,204,40904
@yunihanda-n1s,yang jadi suaminya semoga tidak diganti yaa cos i  dion wiyoko,https://www.youtube.com/watch?v=Rvq5o7ekiXw&pp=ygUJU29yZSBGaWxt,2025-04-21,204,40904
@adeocky7584,Harus nonton ini.,https://www.youtube.com/watch?v=Rvq5o7ekiXw&pp=ygUJU29yZSBGaWxt,2025-04-21,204,40904
@innaarmand4896,Cuss otw ntnt aku,https://www.youtube.com/watch?v=Rvq5o7ekiXw&pp=ygUJU29yZSBGaWxt,2025-04-21,204,40904
@adeocky7584,Dulu seneng lihat filmnya waktu iklam mobil yaris sama dion. Ini harus nonton lahi,https://www.youtube.com/watch?v=Rvq5o7ekiXw&pp=ygUJU29yZSBGaWxt,2025-04-21,204,40904
@lovelyangel5401,Semoga vibes sore nya ga hilang,https://www.youtube.com/watch?v=Rvq5o7ekiXw&pp=ygUJU29yZSBGaWxt,2025-04-21,204,40904
@clerivian6991,,https://www.youtube.com/watch?v=Rvq5o7ekiXw&pp=ygUJU29yZSBGaWxt,2025-04-21,204,40904
@HelixNebula-s2p,"yah sheila dara dipasangin sama dion lagi, pengen tontonan yg baru, udah keseringan nonton film mereka berdua",https://www.youtube.com/watch?v=Rvq5o7ekiXw&pp=ygUJU29yZSBGaWxt,2025-04-21,204,40904
@suarasantridarhud9767,Udah lama ngak bikin film time travel,https://www.youtube.com/watch?v=Rvq5o7ekiXw&pp=ygUJU29yZSBGaWxt,2025-04-21,204,40904
@yunihanda-n1s,tika and sheila aku sama sama,https://www.youtube.com/watch?v=Rvq5o7ekiXw&pp=ygUJU29yZSBGaWxt,2025-04-21,204,40904
@humanfly011,ADAPTASI DARI SERI MANGA,https://www.youtube.com/watch?v=Rvq5o7ekiXw&pp=ygUJU29yZSBGaWxt,2025-04-21,204,40904
@HasanahSanah-f4c,BUI,https://www.youtube.com/watch?v=Rvq5o7ekiXw&pp=ygUJU29yZSBGaWxt,2025-04-21,204,40904
@HamidahNur_11,"Lovin' the way Sheila speaks English, the lady of the host either",https://www.youtube.com/watch?v=8NfJEQP73EQ&pp=ygUJU29yZSBGaWxt,2025-06-21,752,26622
@afakayrean,"Mas Yandy, bring this movie to Perth, Please..
Jangan biarkan saya nonton ini setahun lagi nunggu di netflix aussie muncul (seperti saya nungguin Jatuh Cinta Seperti di Film-film, keburu dapet award dulu baru saya nonton, huhu..) No.. Jangan.. bawa sekarang juga setelah premiere di Jakarta, Please..",https://www.youtube.com/watch?v=8NfJEQP73EQ&pp=ygUJU29yZSBGaWxt,2025-06-21,752,26622
@kurma2345,I swear to you the movie is that good! I've watched it twice. You guys should hurry up and watch the movie!,https://www.youtube.com/watch?v=8NfJEQP73EQ&pp=ygUJU29yZSBGaWxt,2025-06-21,752,26622
@HCh13,Finally....Sore in the movie,https://www.youtube.com/watch?v=8NfJEQP73EQ&pp=ygUJU29yZSBGaWxt,2025-06-21,752,26622
@jastinobal,Already watched the series since the premiere at youtube channel 8 years ago. Hope find so so so much others experiences!,https://www.youtube.com/watch?v=8NfJEQP73EQ&pp=ygUJU29yZSBGaWxt,2025-06-21,752,26622
@hafidzkhair80,siladara cantik banget,https://www.youtube.com/watch?v=8NfJEQP73EQ&pp=ygUJU29yZSBGaWxt,2025-06-21,752,26622
@ashakassegaf180,"Im carious about that movie,i think it will be list of my movie",https://www.youtube.com/watch?v=8NfJEQP73EQ&pp=ygUJU29yZSBGaWxt,2025-06-21,752,26622
@anissszzz,can't wait to watch sore istri dari masa depan!!,https://www.youtube.com/watch?v=8NfJEQP73EQ&pp=ygUJU29yZSBGaWxt,2025-06-21,752,26622
@zanezane9375,"nice interview, 

bagi saya yg ngerti bhs Inggris dikit2, tapi paham",https://www.youtube.com/watch?v=8NfJEQP73EQ&pp=ygUJU29yZSBGaWxt,2025-06-21,752,26622
@Risa-j4w,I can't wait watch on Netflix because I'm living in Japan now,https://www.youtube.com/watch?v=8NfJEQP73EQ&pp=ygUJU29yZSBGaWxt,2025-06-21,752,26622
@zahrinafauhani,Seila,https://www.youtube.com/watch?v=8NfJEQP73EQ&pp=ygUJU29yZSBGaWxt,2025-06-21,752,26622
@freya.damyyyy,years ago i watched jesedef by accident just bcs im bored and that meta poster suddenly dragged me in but when i came out of the cinema i couldnt stop thinking about that movie for days. i looked it up to every sosmed bcs im curious of what people think about the movie and sadly the movie wasnt being talked enough in the first few days of airing in cinema. but few weeks later i started seeing people talked on this movie highly and months later it won many trophies from ffi!! it felt amazing witnessing great art from great people getting the attention they deserve tho they deserve more than that but yea jesedef been my no 1 indo movie of all time ever since that random discovery! cant wait to see the next move from yandi next week!,https://www.youtube.com/watch?v=8NfJEQP73EQ&pp=ygUJU29yZSBGaWxt,2025-06-21,752,26622
@chandrayohanes,"hope the story wont be taken the same concept, like th reasons why the wife comes from the future",https://www.youtube.com/watch?v=8NfJEQP73EQ&pp=ygUJU29yZSBGaWxt,2025-06-21,752,26622
@hyugewb,"Bentar lagi, mungkin akan ada foto-foto prewed di  tangga Artotel Sarinah Thamrin. macem poster ini. Keren banget",https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
@faizrmd,"Sebagai yang sudah nonton, setelah selesai nonton, filmnya banyak menjawab pertanyaan yang muncul di kepala, salah satunya tentang foto poster yang benar-benar menggambarkan filmnya. Sore terbaik!",https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
@pakkeofficial9868,Tapi serius min posternya cantik bgt yg di tangga itu,https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
@ifal39,"setelah nonton, akhirnya ngerti kenapa poster ini sangat representatif terhadap ceritanya :)",https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
@kopisusu2000,"Versi poster utama-nya yang vertical benar-benar out-of-the-box, namun sekaligus conform dengan text-book graphic design. Menggunakan semua prinsip gestalt, dan tidak takut menyisakan area kosong. Salut dengan keberanian perancangnya. Satu pertanyaan: Kenapa jadi Sore yang (beberapa kali) melihat ke kamera? Saya pikir harusnya Jo yang breaking the 4th wall. Demikian juga yang terlihat banyak saya pikir harusnya Jonathan deh, bukan Sore, yang mungkin maksimal cukup 2 kali muncul saja. Tapi ya bagaimanapun, posternya tetap striking, representatif, estetis, dan tidak lupa elegant. Congratulations. Mungkin keputusan design-nya lebih jelas setelah menonton film-nya.",https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
@amatulafiah106,"Asli cape banget sih jd Sore ngulang kejadian yg sama demi bersama Jonathan.. nyesekk bgttt.   Jujur keren posternya.. akhirnya menjawab pertanyaan setelah nonton. Kenapa harus byk Sore di anak tangga, yg akhirnya bersama Jonathan.",https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
@Daydreamerlee,"Film, soundtrack, actor actress, semua bersinergi menghasilkan sebuah mahakarya. One of the best Indonesian movies. Sore two thumbs up",https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
@lynashaputri,"Jujur pas liat poster nya di now showing di bioskop kaya refleks ngitung ada berapa ya sore di poster itu, kaya kok bisa pas bgt gtu sm filmnyaaa",https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
@IM-rg3cw,"Andaikan gambar posternya muncul di film, pasti lebih bagus lagi",https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
@VisiVisuals,"Gara2 liat posternya jadi penasaran sama filmnya, trus check out trailernya.",https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
@charliemartun,"Gilak, di detik² akhir pas mulai ditunjukkan foto Sore dari lantai paling bawah, zoom out ke full poster + ditemani iringan lagu Terbuang Dalam Waktu, auto merinding langsung! Sekuat itu efek dari film ini, MASTERPIECE!",https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
@reinaldytees1958,Unik dan menarik,https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
@vinnyyuniar4646,"SANGAT REPRESENTATIVE SETELAH NONTONN FILMNYAAAAAAAA
THANKYOU SO MUCH",https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
@dewiweningsawitri4590,keren posternya... duh penasaran sama filmnya,https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
@maurielhafidz,3:30 beneran worth it mas! kalian bikin trend baru hahaha good job!,https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
@lalalalani111,Tolong share hasil foto foto gemasss yang gajadi dipake untuk poster,https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
@amrifaizalm,Posternya unik banget,https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
@nazmiikhsan3475,Suka bangetttt sama posternyaaa  unikkk,https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
@pudisaepudin,Ini bagus banget,https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
@hirwansyahgiggs9946,Bu Produser kayak Aci Resti versi rambut panjang,https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
@muhammadzamm,nanti bikin behind the scene sore the movie nya juga min,https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
@maryaniani5824,setelah nonton trus lihat lagi poster .. jadi ngerti sih perasaan dr posternya,https://www.youtube.com/watch?v=Wlfx6rayi9k&pp=ygUJU29yZSBGaWxt0gcJCc0JAYcqIYzv,2025-05-28,1002,24579
